"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCB1",0.147243473725171,0.661729379900287,3.6386969720263,0.181858886570537,0.855693470154018,NA
"ABCB6",0.436687773945584,1.71407278684285,2.40976663579575,0.711302398075086,0.476896865872005,NA
"ABCC11",0.196324631633562,0.873614347370558,3.63650118165205,0.240234858654351,0.810148191504014,NA
"ABCC12",0.336577874260616,-2.48046252992311,3.27805178474705,-0.756688024717863,0.449236790954596,NA
"ABCC2",1.74705609872218,-1.05550975485134,1.38301651320253,-0.763193891595115,0.445347771185029,NA
"ABCG1",0.336711631503596,-0.0594434964010104,2.99886601957577,-0.0198219913837362,0.984185374741604,NA
"ABHD17AP5",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"ABI3BP",0.246960784331044,0.810174074219207,3.27067756901589,0.247708328663831,0.804360087330802,NA
"ABLIM1",0.296041942239435,1.09283273966254,2.73271382614243,0.399907494596759,0.689224651995483,NA
"AC000068.5",0.203654249584821,-0.932725621727138,3.47507049474864,-0.268404805927428,0.7883877405997,NA
"AC000068.9",0.347925170128859,-0.398561529082612,2.6170246655113,-0.152295671620941,0.87895373864646,NA
"AC000089.3",1.53899736704752,-1.45233231903582,1.41370922808033,-1.02732039247415,0.304269623076513,NA
"AC002056.3",0.315532410855479,-0.283045490927417,3.05770577322278,-0.0925679290028914,0.926246823266027,NA
"AC002059.10",0.866260242199915,0.268503676528266,1.74721801368654,0.153674970395788,0.877866021051184,NA
"AC002066.1",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"AC002066.2",0.32714143630344,-0.398853104745366,2.66520890850358,-0.149651722787204,0.881039398755208,NA
"AC002075.4",1.47974746191864,3.41462559176641,1.68238806921645,2.02963017525245,0.0423941452720389,NA
"AC002076.10",0.275346557050032,0.81802479510364,3.60516758602981,0.226903403401696,0.820498855543285,NA
"AC002116.7",1.5370972938844,1.09764272600451,1.47341189968797,0.744966649337475,0.456291881613078,NA
"AC002117.1",0.205379727574012,0.818657058638023,3.63722237176048,0.225077538561872,0.82191895431775,NA
"AC002310.7",0.336577874260616,-2.48046252992311,3.27805178474705,-0.756688024717863,0.449236790954596,NA
"AC002398.11",0.586511211772793,-0.827943193050507,2.24447209346775,-0.368881036863916,0.712216398510315,NA
"AC002454.1",0.586474485815674,-0.632837792063725,2.06712897739502,-0.306143350987814,0.759495502139424,NA
"AC002456.2",1.8251721558,-0.323117921807818,1.20705274656094,-0.267691633798461,0.788936690131609,NA
"AC002519.6",0.245405789541952,1.06715050967953,3.63213592195118,0.293807977622781,0.768904638744817,NA
"AC003003.5",0.896264296464755,-2.5742979694766,1.73884434293431,-1.48046487308488,0.138749228376311,NA
"AC003075.4",2.29382026161679,-0.246494900325754,1.26292112750351,-0.195178380468632,0.845253303459814,NA
"AC004019.13",1.85470682741981,1.64639492795245,1.43452737346566,1.14769153827643,0.251095925581841,NA
"AC004057.1",0.186754436433406,0.559628408998345,3.56509695547263,0.156974246700159,0.875265144611391,NA
"AC004067.5",1.61089120689147,-0.589732163631901,1.25490481970879,-0.469941747270326,0.638396636835434,NA
"AC004158.2",1.09131975099107,1.75484535353919,1.73145130855156,1.01351123469201,0.310816032621129,NA
"AC004386.4",0.397006328037249,-0.0783289879034987,2.51475421491275,-0.0311477707996272,0.975151692544007,NA
"AC004466.1",0.481626179343855,-0.883570793324776,2.36524683623193,-0.373563883392564,0.70872880848768,NA
"AC004510.3",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"AC004797.1",0.203654249584821,-0.932725621727138,3.47507049474864,-0.268404805927428,0.7883877405997,NA
"AC004840.9",0.818599078112747,1.23495508724375,1.95265835636617,0.632448110145576,0.527094105244819,NA
"AC004854.4",1.40279040134451,0.987999898090966,1.57363871524561,0.62784417320132,0.530106025487839,NA
"AC004893.11",1.63260893465984,1.26265761848253,1.44756836469781,0.872261130648651,0.383065937155191,NA
"AC004938.5",0.200852179603787,0.855824353156311,3.48451582231115,0.245607825246916,0.80598583109088,NA
"AC004951.6",0.882108765691835,2.60551908952094,1.87132059710252,1.39234244177894,0.163818725137876,NA
"AC004967.7",1.59059515366027,0.534352214881935,1.43016376497964,0.373630089061545,0.708679544793343,NA
"AC005007.3",0.240363142312022,0.810968141871778,3.30001727893955,0.245746635039554,0.805878369381358,NA
"AC005019.2",0.288541841088076,0.8167559879328,3.54350138091478,0.230494050977892,0.817707885687692,NA
"AC005037.3",1.40503957894623,-1.22484692824018,1.52328257592295,-0.804083856534663,0.421348547194,NA
"AC005077.12",0.292246370201446,-0.848700547086261,3.07015022696389,-0.276436162514937,0.782213084721753,NA
"AC005077.14",0.283427239193944,0.806098671171995,3.13246949260386,0.257336479437483,0.796919033903219,NA
"AC005083.1",0.275346557050032,0.81802479510364,3.60516758602981,0.226903403401696,0.820498855543285,NA
"AC005220.3",0.186754436433406,0.559628408998345,3.56509695547263,0.156974246700159,0.875265144611391,NA
"AC005224.2",0.345123100147825,1.32761306091084,2.58691549961683,0.513203102732764,0.607809255796325,NA
"AC005255.3",0.567592927251478,0.505336213551404,2.61837217100929,0.192996327697989,0.846961844096979,NA
"AC005262.2",0.390408686018227,-0.0789696685626379,2.52804875182165,-0.0312373993997285,0.975080214049742,NA
"AC005262.4",0.896702519861505,0.24611673296853,1.83512373769297,0.134114516592727,0.893312020766352,NA
"AC005329.7",0.882171811995503,1.42594147039868,1.85273841571167,0.769639933142399,0.441513510175021,NA
"AC005523.2",0.290024881212966,0.805402107312755,3.11070956379938,0.25891266632075,0.795702625033791,NA
"AC005523.3",0.186754436433406,0.559628408998345,3.56509695547263,0.156974246700159,0.875265144611391,NA
"AC005534.6",0.50351105557766,-1.29085955484041,2.14618764961345,-0.601466304716134,0.547529447980192,NA
"AC005540.3",0.407308499169641,-1.45152134000486,2.76840597334258,-0.524316647912837,0.600058319622101,NA
"AC005546.2",0.537652159743398,0.616769741005566,2.3358832213229,0.264041342210706,0.791748062322021,NA
"AC005592.2",0.786581303836029,-3.71932480223274,2.12779674048072,-1.74796996887609,0.0804692277233158,NA
"AC005606.14",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"AC005702.1",0.205379727574012,0.818657058638023,3.63722237176048,0.225077538561872,0.82191895431775,NA
"AC005795.1",1.84181791124632,0.355357246735864,1.23138110384542,0.288584294193029,0.772899515795557,NA
"AC005831.1",0.935626428645832,0.218987682511813,1.88110937012442,0.116414114984355,0.907324349312891,NA
"AC005884.1",1.92374890375177,-1.13940528129285,1.26287019909036,-0.90223467313866,0.366932219649661,NA
"AC005932.1",1.36707866033367,-0.665551008303525,1.84908192769315,-0.35993592189495,0.71889505308279,NA
"AC006023.8",0.618292366705721,-3.376650364639,2.6241263254474,-1.28677127007721,0.198174023508016,NA
"AC006042.8",0.478009998866501,0.195620762200446,2.43329972195939,0.0803932045177418,0.935924531421963,NA
"AC006262.5",0.280773999740068,-2.25760245170906,3.50302503051608,-0.644472258131841,0.519269241406589,NA
"AC006273.7",0.147243473725171,0.661729379900287,3.6386969720263,0.181858886570537,0.855693470154018,NA
"AC006372.4",0.650620772059852,-2.44006414843601,2.34472708991388,-1.04066019407215,0.298033283747135,NA
"AC006465.4",0.151771021695396,0.559465930131297,3.63973323621355,0.15371069631282,0.87783785058033,NA
"AC006486.1",2.33965172964171,1.27247480660582,1.21626023281258,1.04621919904694,0.295459840743765,NA
"AC006538.1",1.01740692831451,-0.410323553474513,1.60982277798307,-0.25488740691606,0.798810062931497,NA
"AC006547.14",0.410722173491127,-0.077136546618988,2.49063324120626,-0.0309706565153003,0.975292941150869,NA
"AC006547.8",1.57432754418031,1.26629688310547,1.43603462114823,0.881801082269842,0.377884386294003,NA
"AC006946.16",1.39846944897804,0.273806566151017,1.46612139531569,0.186755726385168,0.851852161315752,NA
"AC006946.17",0.292997434394099,1.12449489392026,3.055436023038,0.368030908008404,0.712850187865718,NA
"AC007040.7",0.194835118577318,0.55975270951753,3.51119096655817,0.159419614270148,0.87333828657289,NA
"AC007099.1",0.249933337512177,1.06496762945727,3.23166207486846,0.329541766677636,0.741746230005107,NA
"AC007106.1",0.312559857674346,-0.849527696668637,3.00025940538093,-0.283151415222637,0.777060769888149,NA
"AC007163.3",0.382820236230853,-0.0795857888302468,2.54106283341688,-0.0313198822884795,0.975014434412032,NA
"AC007229.3",0.331025356977445,1.16575917456047,2.65701714815523,0.438747328134428,0.660844629520438,NA
"AC007238.1",2.23490708554317,-1.55245493808588,1.07371190330201,-1.44587662045245,0.148211810519355,NA
"AC007285.6",0.39764995533347,-1.70802818739522,2.46989050516104,-0.691540043506444,0.489226225251969,NA
"AC007292.3",1.87681876022603,1.64701643116716,1.34923021778402,1.22070823011378,0.222196510528835,NA
"AC007318.5",1.79316129424313,-0.296613680220772,1.29361651403424,-0.229290270341215,0.818643315205573,NA
"AC007365.4",0.675683913381972,-0.793160145134358,2.02651538333257,-0.391391129649369,0.69550814797196,NA
"AC007401.1",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"AC007405.6",1.82983346101321,0.327532175968459,1.19019098577967,0.275192956325324,0.783167998174175,NA
"AC007566.10",0.332508397102334,1.16565322885549,2.65379420676475,0.439240249256759,0.660487463744668,NA
"AC007620.3",0.609473235698219,-2.34263088111531,2.38736213092597,-0.981263316012596,0.326462907920751,NA
"AC007879.2",0.976380687903258,1.53587217846915,1.80927603142174,0.848887705245422,0.395943780805698,NA
"AC008088.4",0.673155748521232,-3.48287410248925,2.55591240295796,-1.3626735010396,0.172985432816857,NA
"AC008264.4",0.205379727574012,0.818657058638023,3.63722237176048,0.225077538561872,0.82191895431775,NA
"AC008268.1",0.280773999740068,-2.25760245170906,3.50302503051608,-0.644472258131841,0.519269241406589,NA
"AC008269.2",0.444597972889396,-0.185636661483749,2.492233888056,-0.0744860513988716,0.940623639705159,NA
"AC008427.2",0.352623201299183,1.41259307510821,2.85239998716706,0.49522965974739,0.620438016501167,NA
"AC008752.1",0.37366866470432,-0.164856424747016,2.88048782311193,-0.0572321199986582,0.954360292025678,NA
"AC008753.3",1.47647015683172,0.244803934934375,1.39550552890159,0.175423120771913,0.860747174517646,NA
"AC008834.2",0.275346557050032,0.81802479510364,3.60516758602981,0.226903403401696,0.820498855543285,NA
"AC008850.3",0.918638266858402,1.4695814973974,1.81657212872779,0.808986042534185,0.418523174697792,NA
"AC009005.2",0.699229341571898,2.37453189694574,2.10953313699818,1.12561962421915,0.26032655798178,NA
"AC009120.3",2.09967072549928,0.10919794606869,1.32126021685412,0.0826468130015195,0.93413237718004,NA
"AC009120.6",0.603869095736151,0.752055102871997,2.07367466248153,0.362667836222692,0.716853029159111,NA
"AC009133.12",1.5577580060665,2.35793530838583,1.60576011243704,1.46842314124195,0.141989319472256,NA
"AC009133.14",0.294486947450342,1.23569713861342,3.52158107750848,0.350892713078659,0.725668838461135,NA
"AC009236.2",1.92527136412238,-0.186627982903467,1.1023730121711,-0.169296581867427,0.865563364451359,NA
"AC009362.2",0.622539751246654,2.1497340958606,2.19150775864625,0.980938391561318,0.326623123760124,NA
"AC009411.1",0.432160225975358,1.71155285901899,2.71642618463616,0.630075232192709,0.528645363535513,NA
"AC009474.2",0.298844012220468,-0.848936192580826,3.04974935895885,-0.278362610385348,0.780734018259046,NA
"AC009499.1",1.71501476951719,-1.43920300514201,1.26954907511614,-1.13363321934629,0.256948432549372,NA
"AC009501.4",2.35322839993354,0.85022527870907,1.22536554986657,0.693854400265822,0.487773522770794,NA
"AC009502.1",0.921834410096514,-1.58902537548803,1.9328141275296,-0.822130463998118,0.411002648942688,NA
"AC009506.1",1.4357889947945,-0.888198492955341,1.38770416055333,-0.640048879439246,0.522140822160402,NA
"AC009784.3",0.481893919540505,1.71659561352548,2.68050827072041,0.640399297504921,0.52191303945737,NA
"AC009948.7",0.305962215655324,-0.84924975299233,3.02321586967522,-0.280909398998214,0.778779891450005,NA
"AC009951.1",0.308675937000342,-2.37277646018751,2.9579285655414,-0.802175038244447,0.42245171348701,NA
"AC009961.3",2.08864493833438,-0.0408228011444766,1.12518240724091,-0.0362810517492709,0.971058258505522,NA
"AC010095.7",0.189468157778424,-0.932984853155719,3.56481977030355,-0.261720062519816,0.793537271873602,NA
"AC010226.4",0.523850863397108,-2.22940322426751,2.4923727931006,-0.894490274664751,0.371059630932445,NA
"AC010336.1",0.200852179603787,0.855824353156311,3.48451582231115,0.245607825246916,0.80598583109088,NA
"AC010468.1",0.612306329027151,-0.806396622795148,1.93655881820517,-0.416406987081616,0.677112216529493,NA
"AC010536.1",0.61599611818742,-1.77895937057601,2.1697141888768,-0.819904934804768,0.412270303358043,NA
"AC010642.1",1.44432774775035,0.400032109675877,1.47128387882146,0.271893218864272,0.785704125455948,NA
"AC010733.7",0.429831300090446,0.129178803016898,2.29043030640857,0.0563993598300975,0.955023666926884,NA
"AC010746.3",0.458313818343274,-0.18706717878054,2.47152860619153,-0.0756888584303296,0.939666640250626,NA
"AC010761.8",0.147243473725171,0.661729379900287,3.6386969720263,0.181858886570537,0.855693470154018,NA
"AC010883.5",0.778507534411958,1.28582304428903,1.8521884742397,0.694218251637075,0.487545348222867,NA
"AC010894.3",1.1633271537523,-0.781281686733458,1.48547842435671,-0.525946169209285,0.598925609207559,NA
"AC010967.2",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"AC010987.6",1.20584223028301,-0.892340545544138,1.58883632764811,-0.561631509813872,0.574367107304581,NA
"AC011242.6",1.29545932021258,-2.35239938712695,1.60912608974058,-1.46191115918467,0.143765556607629,NA
"AC011753.6",0.331025356977445,1.16575917456047,2.65701714815523,0.438747328134428,0.660844629520438,NA
"AC011933.2",0.196324631633562,0.873614347370558,3.63650118165205,0.240234858654351,0.810148191504014,NA
"AC012309.5",1.08840546998258,-2.53586925277207,1.90275525869055,-1.33273538001793,0.182618658385316,NA
"AC012354.8",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"AC012358.8",0.689201075559799,-0.463999879413002,2.11645461977502,-0.219234504287328,0.826467378664463,NA
"AC012370.2",1.42030226274447,-3.01325984602636,1.57923912290562,-1.90804533798675,0.0563853566927934,NA
"AC012442.6",1.57067527662266,-2.690541174804,1.65635702893488,-1.62437272146221,0.104296285303741,NA
"AC012487.2",1.17790179713561,1.80659915952041,1.77628814663572,1.01706424317592,0.309122868952861,NA
"AC013449.1",0.961639317436657,2.6960395829,1.85808273878002,1.45097929528701,0.146785625667056,NA
"AC013470.6",0.246960784331044,0.810174074219207,3.27067756901589,0.247708328663831,0.804360087330802,NA
"AC013717.3",0.78006252920105,1.14229137868569,2.01828028640847,0.565972618559534,0.571412394327745,NA
"AC015849.13",0.306344113371827,-0.399165541845427,2.72037408522164,-0.146731857215478,0.883343672329787,NA
"AC016586.1",0.666296932622269,-0.449065375378926,2.19306900919675,-0.204765729439313,0.837755163585046,NA
"AC016700.5",0.358227341261251,-1.83114861502414,2.85038824513176,-0.642420771328817,0.5206000166151,NA
"AC016700.6",1.80428755139486,0.793561519133306,1.32872761611498,0.597234158083935,0.550351056618991,NA
"AC016710.1",1.39343974761082,0.31631878832128,1.40707016292916,0.224806691702412,0.822129660093742,NA
"AC016712.2",0.186754436433406,0.559628408998345,3.56509695547263,0.156974246700159,0.875265144611391,NA
"AC016722.3",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"AC016734.2",0.34965064811805,1.28923382832512,2.93277642086999,0.439594992359725,0.660230468239717,NA
"AC016735.3",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"AC016738.3",0.573199761502148,0.556265013716979,2.61833235654802,0.212450116321502,0.831755890832484,NA
"AC016757.3",0.289444300220412,1.09288099419009,2.75176060604067,0.397157002608075,0.691251687141532,NA
"AC016768.1",1.11525640333538,1.77912893359147,1.8115818771985,0.98208585324489,0.326057554269064,NA
"AC016831.7",0.499866675024355,1.93253304184442,2.56694858698379,0.75285225876502,0.451538699409651,NA
"AC016894.1",0.193352078452429,0.559730035491964,3.5208294698215,0.158976752577665,0.873687189634538,NA
